,ID,FY,Area,Add1,City,STPostal,NPRZip5,NPRDisasterNo,DisasterDescription,County,Owner,ResType,DamageCat,DateClosed,StrucType,PartOfProj,ProjTitle,ProjID,Status,Action,ProjCounties,Grantee,Subgrantee,Type,NPRDateClosed,NPRPricePaid,NPRLatitude,NPRLongitude,NPRElevation
8194,1766,1993,HMGP,LOT LOTS BETWEEN 15TH & 16TH STREETS,KEITHSBURG,IL,61442,0997,SEVERE STORMS & FLOODING,Mercer,,,,2/25/2002,,Yes,KEITHSBURG - ACQUISITION AND RELOCATION                           CR: FINAL 4/03,DR-0997-0003-R,Closed,Acquisition,MERCER,,KEITHSBURG,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2/25/2002,,41.09948,-90.94264,551.44
8195,1767,1993,HMGP,"- LOTS 1- 16, BLOCK 86",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8197,1769,1993,HMGP,"- LOTS 12-16, BLOCK 72",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8200,1772,1993,HMGP,"- LOTS 2,3,6,7,10, BLOCK 80",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8201,1773,1993,HMGP,"- LOTS 4,5 & 8, BLOCK 81",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8202,1774,1993,HMGP,"- LOTS 4 & 5, BLOCK 72",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8203,1775,1993,HMGP,"- LOTS 4 & 5, BLOCK 82",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8204,1776,1993,HMGP,"- LOTS 6 & 7, BLOCK 71",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8205,1777,1993,HMGP,"- LOTS 7,10,11, BLOCK 72",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8206,1778,1993,HMGP,"- LOTS 9 & 10, BLOCK 81",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8226,1798,1993,HMGP,#NAME?,OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8334,1906,1993,HMGP,"- WEST 100 FEET LOT 2, BLOCK 72",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8335,1907,1993,HMGP,"- WEST1/2 LOT 14, BLOCK 80",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8336,1908,1993,HMGP,"- WEST 1/2 LOTS 14 & 16, BLOCK 68",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8337,1909,1993,HMGP,"- WEST 50 FEET LOT 16, BLOCK 68",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
8338,1910,1993,HMGP,"- WEST 50 FT, LOT 1 BLOCK 72",OQUAWKA,IL,61469,0997,SEVERE STORMS & FLOODING,Henderson,,,,8/20/1999,,Yes,VILLAGE OF OQUAWKA  ACQUISITION                                CR: FINAL 6/03,DR-0997-0020-R,Closed,Acquisition,HENDERSON,,OQUAWKA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8/20/1999,,40.943199,-90.9142,550.12
9372,15280,1997,HMGP,1003 MAIN ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.50718,-90.31211,577.06
9376,15284,1997,HMGP,102 NOBLE,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.509015999999995,-90.313342,567.06
9385,15293,1997,HMGP,107 WASHINGTON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506294,-90.3187,574.67
9452,15360,1997,HMGP,201 BROADWAY,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506785,-90.31449599999999,575.86
9459,15367,1997,HMGP,202 WASHINGTON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.50627,-90.31822,574.49
9462,15370,1997,HMGP,203 JACKSON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.505486,-90.31826,572.76
9465,15373,1997,HMGP,203 WASHINGTON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.5063,-90.31823,573.6
9468,15376,1997,HMGP,204 WASHINGTON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.50627,-90.318214,574.49
9476,15384,1997,HMGP,207 BROADWAY,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506766,-90.31449599999999,575.86
9477,15385,1997,HMGP,207 JACKSON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.505486,-90.31824,572.7
9480,15388,1997,HMGP,207 WASHINGTON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.5063,-90.31821,573.6
9484,15392,1997,HMGP,20929 90TH AVENUE COURT WEST,ILLINOIS CITY,IL,61259,1188,SEVERE STORMS AND FLOODING,Rock Island,,,50 - 99%,,,Yes,ROCK ISLAND COUNTY (GREEN VALLEY SUBDIVISION) ACQUISITION*,DR-1188-0022-R,Approved,Acquisition,ROCK ISLAND,,ROCK ISLAND COUNTY,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.43231,-90.8395,705.88
9533,15441,1997,HMGP,301 JACKSON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.505486,-90.31774,574.65
9534,15442,1997,HMGP,302 BROADWAY,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506133,-90.3151,576.82
9537,15445,1997,HMGP,302 WASHINGTON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506275,-90.317696,575.05
9539,15447,1997,HMGP,307 JACKSON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.505486,-90.31769,574.65
9556,15464,1997,HMGP,4005 BRIDGEVIEW RD,ERIE,IL,61250,1188,SEVERE STORMS AND FLOODING,Whiteside,,,,3/2/2001,,Yes,"WHITESIDE COUNTY ACQUISITION (ORIG, SUPP 1 & 2) (ERIE)*",DR-1188-0011-R,Closed,Acquisition,WHITESIDE,,Whiteside County,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3/2/2001,,41.642338,-90.068825,589.6
9560,15468,1997,HMGP,4030 BRIDGEVIEW RD,ERIE,IL,61250,1188,SEVERE STORMS AND FLOODING,Whiteside,,,,3/2/2001,,Yes,"WHITESIDE COUNTY ACQUISITION (ORIG, SUPP 1 & 2) (ERIE)*",DR-1188-0011-R,Closed,Acquisition,WHITESIDE,,Whiteside County,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3/2/2001,,41.642506,-90.06879,588.85
9561,15469,1997,HMGP,4051 BRIDGEVIEW RD,ERIE,IL,61250,1188,SEVERE STORMS AND FLOODING,Whiteside,,,,3/2/2001,,Yes,"WHITESIDE COUNTY ACQUISITION (ORIG, SUPP 1 & 2) (ERIE)*",DR-1188-0011-R,Closed,Acquisition,WHITESIDE,,Whiteside County,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3/2/2001,,41.642727,-90.06882,589.27
9563,15471,1997,HMGP,4070 BRIDGEVIEW RD,ERIE,IL,61250,1188,SEVERE STORMS AND FLOODING,Whiteside,,,,3/2/2001,,Yes,"WHITESIDE COUNTY ACQUISITION (ORIG, SUPP 1 & 2) (ERIE)*",DR-1188-0011-R,Closed,Acquisition,WHITESIDE,,Whiteside County,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3/2/2001,,41.642857,-90.06878,587.78
9564,15472,1997,HMGP,4071 BRIDGEVIEW RD,ERIE,IL,61250,1188,SEVERE STORMS AND FLOODING,Whiteside,,,,3/2/2001,,Yes,"WHITESIDE COUNTY ACQUISITION (ORIG, SUPP 1 & 2) (ERIE)*",DR-1188-0011-R,Closed,Acquisition,WHITESIDE,,Whiteside County,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3/2/2001,,41.642857,-90.06882,589.04
9565,15473,1997,HMGP,407 JACKSON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.505493,-90.31669000000001,575.8
9568,15476,1997,HMGP,4125 BRIDGEVIEW RD,ERIE,IL,61250,1188,SEVERE STORMS AND FLOODING,Whiteside,,,,3/2/2001,,Yes,"WHITESIDE COUNTY ACQUISITION (ORIG, SUPP 1 & 2) (ERIE)*",DR-1188-0011-R,Closed,Acquisition,WHITESIDE,,Whiteside County,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3/2/2001,,41.643204,-90.06881,588.79
9585,15493,1997,HMGP,501 MAIN ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506488,-90.31604899999999,576.73
9590,15498,1997,HMGP,505 MAIN ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506488,-90.316068,576.73
9614,15522,1997,HMGP,607 WASHINGTON ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.50634,-90.314705,576.39
9638,15546,1997,HMGP,708  MAIN ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.507133,-90.313515,576.58
9660,15568,1997,HMGP,8239 AUSTIN RD,ERIE,IL,61250,1188,SEVERE STORMS AND FLOODING,Whiteside,,,,3/2/2001,,Yes,"WHITESIDE COUNTY ACQUISITION (ORIG, SUPP 1 & 2) (ERIE)*",DR-1188-0011-R,Closed,Acquisition,WHITESIDE,,Whiteside County,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3/2/2001,,41.619488,-90.08971,583.33
9669,15577,1997,HMGP,9012 208TH STREET COURT WEST,ILLINOIS CITY,IL,61259,1188,SEVERE STORMS AND FLOODING,Rock Island,,,50 - 99%,,,Yes,ROCK ISLAND COUNTY (GREEN VALLEY SUBDIVISION) ACQUISITION*,DR-1188-0022-R,Approved,Acquisition,ROCK ISLAND,,ROCK ISLAND COUNTY,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.432365000000004,-90.85778,557.89
9671,15579,1997,HMGP,9021 209TH STREET COURT WEST,ILLINOIS CITY,IL,61259,1188,SEVERE STORMS AND FLOODING,Rock Island,,,50 - 99%,,,Yes,ROCK ISLAND COUNTY (GREEN VALLEY SUBDIVISION) ACQUISITION*,DR-1188-0022-R,Approved,Acquisition,ROCK ISLAND,,ROCK ISLAND COUNTY,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.432026,-90.8586,555.88
9675,15583,1997,HMGP,906 MAIN ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.507153,-90.31097,575.04
9677,15585,1997,HMGP,908 MAIN ST,CLEVELAND,IL,61241,1188,SEVERE STORMS AND FLOODING,Henry,,,,,,Yes,VILLAGE OF CLEVELAND ACQUISITION                                  CR: FINAL 3/03,DR-1188-0013-R,Approved,Acquisition,HENRY,,Village of Cleveland,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.507153,-90.31095,575.04
9700,22224,2000,FMA,101 N. BROADWAY ST.,CLEVELAND,IL,61241,-PJ-,,Henry,"BROWN, RUSS",Primary,50 - 99%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase I: $285,000",FMA-PJ-05IL-2000002,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.507614000000004,-90.31477,571.91
9701,22225,2000,FMA,103 NOBLE ST.,CLEVELAND,IL,61242,-PJ-,,Henry,"DOWELL, W. LEROY",Primary,50 - 99%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase I: $285,000",FMA-PJ-05IL-2000002,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.507740000000005,-90.31375,574.13
9702,22226,2000,FMA,203 FRANKLIN ST.,CLEVELAND,IL,61241,-PJ-,,Henry,"HOSKINS, NANCY",Primary,50 - 99%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase I: $285,000",FMA-PJ-05IL-2000002,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.5069,-90.31775,571.44
9703,22227,2000,FMA,207 NORTH BROADWAY,CLEVELAND,IL,61241,-PJ-,,Henry,"HAWK, GENE",Primary,0 - 49%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase 2:  $187,920",FMA-PJ-05IL-2000005,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.507042,-90.31474,575.8
9705,22229,2000,FMA,308 WASHINGTON ST.,CLEVELAND,IL,61241,-PJ-,,Henry,"LAMPO, JAMES",,50 - 99%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase 2:  $187,920",FMA-PJ-05IL-2000005,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.50628,-90.31764,574.73
9706,22230,2000,FMA,402 WASHINGTON ST.,CLEVELAND,IL,61241,-PJ-,,Henry,"LARSON, KEITH",,0 - 49%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase I: $285,000",FMA-PJ-05IL-2000002,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506287,-90.31671999999999,574.64
9707,22231,2000,FMA,404 JACKSON ST.,CLEVELAND,IL,61241,-PJ-,,Henry,"RUGGLES, JAMES",Primary,50 - 99%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase I: $285,000",FMA-PJ-05IL-2000002,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.505463,-90.3167,575.8
9708,22232,2000,FMA,405 JACKSON ST.,CLEVELAND,IL,61241,-PJ-,,Henry,"ROGERS, RICK",Primary,50 - 99%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase I: $285,000",FMA-PJ-05IL-2000002,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.50549,-90.3167,575.8
9709,22233,2000,FMA,408 WASHINGTON ST.,CLEVELAND,IL,61241,-PJ-,,Henry,"VENNEBERG, MONICA",Primary,0 - 49%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase 2:  $187,920",FMA-PJ-05IL-2000005,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506287,-90.316666,574.74
9710,22234,2000,FMA,507 MAIN ST.,CLEVELAND,IL,61241,-PJ-,,Henry,"PANKEY, ROY",Primary,0 - 49%,,Single Family,Yes,"Village of Cleveland Acquisition: Phase I: $285,000",FMA-PJ-05IL-2000002,Awarded,Acquisition,HENRY,,"Cleveland, Village Of",200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.506975,-90.314821,575.82
9736,22802,2000,PDM,12121 75TH AVE. W,TAYLOR RIDGE,IL,61284,9024,,Rock Island,,,0 - 49%,,,Yes,PDM FY 2002 - ACQUISITION PROJECT,DR-9024-0001-R,Approved,Acquisition,ROCK ISLAND,,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.440159,-90.73740600000001,555.99
9737,22803,2000,PDM,21207 LOUD THUNDER ROAD,ILLINOIS CITY,IL,61259,9024,,Rock Island,,,0 - 49%,,,Yes,PDM FY 2002 - ACQUISITION PROJECT,DR-9024-0001-R,Approved,Acquisition,ROCK ISLAND,,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.430915999999996,-90.859886,560.23
9738,22804,2000,PDM,7521 121ST ST. W.,TAYLOR RIDGE,IL,61284,9024,,Rock Island,,,0 - 49%,,,Yes,PDM FY 2002 - ACQUISITION PROJECT,DR-9024-0001-R,Approved,Acquisition,ROCK ISLAND,,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.439164,-90.73656700000001,563.92
9739,22805,2000,PDM,7529 120TH ST. W.,TAYLOR RIDGE,IL,61284,9024,,Rock Island,,,0 - 49%,,,Yes,PDM FY 2002 - ACQUISITION PROJECT,DR-9024-0001-R,Approved,Acquisition,ROCK ISLAND,,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.438053000000004,-90.734757,566.0
9740,22819,2001,FMA,20712 90TH AVENUE COURT WEST,ILLINOIS CITY,IL,61259,-PJ-,,Rock Island,"LERCH, JAMES",,,,Single Family,Yes,Rock Island County Acquisition (2 structures): $236.500,FMA-PJ-05IL-2001001,Awarded,Acquisition,STATEWIDE,,Rock Island County*,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,,,41.432633,-90.84017,716.74
